method,params,P_exact,P_more,P_full,U_nominal_acc,U_ordinal_mae,SD_nominal_acc,SD_ordinal_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
dpmlm_shap,"{'rho': 0.5, 'epsilon': 250}",0.5274554180024794,0.5821276845471524,0.38913627244413257,0.8982649842271293,1.8061381045367781,0.8817034700315457,1.9614741710482548,0.10398024597942641,0.1432981850455988,0.34535398837099196,41.51
dpmlm_shap,"{'rho': 0.4, 'epsilon': 10}",0.16811777782980922,0.18983052175784307,0.11702892564086859,0.7421135646687698,1.9326293565530133,0.7160883280757098,1.8611161908115066,0.1645546947555963,0.29531625068338135,0.5609984539992785,39.65
dpmlm_shap,"{'rho': 0.4, 'epsilon': 25}",0.2130628492319839,0.2744545420946495,0.17123949228949895,0.7996845425867508,1.9473662286305224,0.7452681388012619,1.8390236136345277,0.1522061492460383,0.24877123600488957,0.5477379243992432,59.71
dpmlm_shap,"{'rho': 0.4, 'epsilon': 50}",0.3674567657906059,0.3942234043009809,0.22731074264706647,0.863564668769716,1.837292741769981,0.807570977917981,1.9137238983168425,0.13454739359275023,0.20114753226094442,0.5014779049133059,70.54
dpmlm_shap,"{'rho': 0.4, 'epsilon': 100}",0.44023014274263345,0.44728646028052244,0.2856255242335061,0.8738170347003155,1.9398995609221275,0.8541009463722398,1.9021204621344225,0.1227520559958479,0.1719399629989257,0.45651102889132156,41.51
dpmlm_shap,"{'rho': 0.4, 'epsilon': 250}",0.4799853439417906,0.5343551061372073,0.34468107143388194,0.8856466876971609,1.8487864717107392,0.8659305993690851,1.9695660813075537,0.11434133308543015,0.15359561093598134,0.41549925834545076,41.51
dpmlm_shap,"{'rho': 0.3, 'epsilon': 10}",0.1213158296976875,0.13670063680389802,0.07803410564223602,0.6569400630914827,1.8514867126372232,0.6301261829652997,1.9167823977226282,0.18774991870302507,0.35592851203745846,0.6669103967388618,39.65
dpmlm_shap,"{'rho': 0.3, 'epsilon': 25}",0.17166219933174295,0.22127539827825102,0.12322038708246906,0.7058359621451105,1.9755232102647382,0.6853312302839116,1.8571944197384838,0.17012395359552246,0.2819200322408029,0.6453108935467765,59.71
dpmlm_shap,"{'rho': 0.3, 'epsilon': 50}",0.31347747520727337,0.37075401628706156,0.23703959735505634,0.8367507886435331,1.8935071007581707,0.7618296529968455,1.8992305706387118,0.14796419502808844,0.21928242683316632,0.5851967404256816,70.54
dpmlm_shap,"{'rho': 0.3, 'epsilon': 100}",0.4173534374692661,0.41723836820277893,0.25679552972254227,0.8706624605678234,1.8746920110006133,0.8194006309148265,1.9276817217639688,0.13454141150513657,0.18533704253589317,0.5317966556266263,41.51
dpmlm_shap,"{'rho': 0.3, 'epsilon': 250}",0.4502534746106421,0.5175894718860579,0.3285228616186167,0.8730283911671924,1.8589034011912429,0.8454258675078864,1.996727894444672,0.12538189325798949,0.16515887827151204,0.48576818222205725,41.51
dpmlm_shap,"{'rho': 0.2, 'epsilon': 10}",0.07315339832508405,0.0896582633530417,0.0428120673686346,0.40457413249211355,1.9515164155951161,0.5118296529968455,1.9733031236616148,0.2137352859466234,0.4307364638107432,0.7743263246680262,39.65
dpmlm_shap,"{'rho': 0.2, 'epsilon': 25}",0.12658952336442747,0.1556880561866035,0.0767465595070449,0.5891167192429022,2.0080069904695472,0.5977917981072555,1.8682016609421617,0.189063065200574,0.3166267245373327,0.7410764797386648,59.71
dpmlm_shap,"{'rho': 0.2, 'epsilon': 50}",0.2683837319882146,0.3500561466506983,0.2133682742949752,0.806782334384858,1.9610454589320974,0.7208201892744479,1.925170613876776,0.16251798086926011,0.2382941729027766,0.6671893150958507,70.54
dpmlm_shap,"{'rho': 0.2, 'epsilon': 100}",0.39852882540885215,0.40446254905234297,0.23732997951908955,0.8501577287066246,1.865100272672324,0.804416403785489,1.9283095930539749,0.14756529517354272,0.20032486813113518,0.6068820164576674,41.51
dpmlm_shap,"{'rho': 0.2, 'epsilon': 250}",0.4225635029445413,0.49990020714731503,0.30848883221015655,0.8690851735015773,1.861001532935545,0.8241324921135647,1.9858651411428767,0.13782055126003662,0.1781168204940832,0.5565509470787605,41.51
dpmlm_shap,"{'rho': 0.1, 'epsilon': 10}",0.05866141149459508,0.06030331636956236,0.019851934849023208,0.37381703470031546,2.05641567240954,0.36829652996845424,2.277256436665068,0.2435103260004182,0.5225013384495624,0.8832562026881267,39.65
dpmlm_shap,"{'rho': 0.1, 'epsilon': 25}",0.09742686662536681,0.12934505073112787,0.05794519905327152,0.3840694006309148,1.9379128647701742,0.500788643533123,1.912848009304656,0.20850977132373053,0.3501374626573328,0.8340266325902354,59.71
dpmlm_shap,"{'rho': 0.1, 'epsilon': 50}",0.19668394449781207,0.26374344307244124,0.14015471900136114,0.723186119873817,1.9542200780129766,0.6719242902208202,1.926351320161984,0.17825412157958237,0.25924709153711234,0.7480128361140215,70.54
dpmlm_shap,"{'rho': 0.1, 'epsilon': 100}",0.33445233661406565,0.3447872710396845,0.1936284771547362,0.8241324921135647,1.9068743801047199,0.7602523659305994,1.930145429120746,0.16219207023972593,0.21648901205051585,0.6820698716288497,41.51
dpmlm_shap,"{'rho': 0.1, 'epsilon': 250}",0.3602372059282313,0.4440025028621921,0.2586126590719388,0.8596214511041009,1.7148636239765407,0.7957413249211357,2.0001042337666477,0.1519185052215113,0.19237875480099056,0.628368193085114,41.51
dpmlm_shap,{'epsilon': 10},0.045145509266417555,0.04252724346331907,0.013583758121000647,0.32965299684542587,2.0344120451577625,0.20110410094637224,2.721727656011533,0.2751567855900394,0.6190431167838701,0.9892405969625748,64.79
dpmlm_shap,{'epsilon': 25},0.07978636915968165,0.08425922549253231,0.03331790633052767,0.41719242902208203,1.9859158665817935,0.3785488958990536,1.9329612316781772,0.22883185401135814,0.382657522435538,0.9223521857264574,48.12
dpmlm_shap,{'epsilon': 50},0.1663259311505946,0.2360322599533456,0.1092060756835794,0.6159305993690851,1.9150231290067308,0.580441640378549,1.9184051565010398,0.1959424953355398,0.2826778620998566,0.8282377911310311,35.18
dpmlm_shap,{'epsilon': 100},0.230256944273761,0.30161263026535096,0.1590784266847913,0.7815457413249212,1.761365940003153,0.6884858044164038,1.926609597440674,0.17961916637721498,0.23738329354614865,0.7594249822487005,82.54
dpmlm_shap,{'epsilon': 250},0.2707320134054596,0.42390080855277223,0.2155791235942934,0.8343848580441641,1.7809838119131491,0.749211356466877,1.9440199583533473,0.16888292472257224,0.2107405382493505,0.7026914347197628,46.87
