company,description,category,review_id,stars,title,review
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50019,4,"Olive oil cream healing power replacement pot",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50020,4,"Product received quickly and all good",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50021,4,"Great olive oil and very fast service",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50022,4,"Products delivered and all okay",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50023,4,"Communication",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50024,4,"Excellent product",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50025,4,"Happy with my order efficient service.",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50026,4,"Great products just not enough of them!",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50027,3,"Slow service",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50028,3,"Expensive but good products",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50029,1,"Useless customer service",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50030,5,"Superb service",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50031,5,"Great staff, particularly Dylan.",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50032,5,"Breakfasts in Weatherspoons are superb",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50033,5,"The Acorn Inn, Lichfield. ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50034,5,"A shining example for pubs and restaurants.",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50035,5,"Half term in Blackpool at the Velvet…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50036,5,"Went to Wetherspoons in March",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50037,5,"Whether spoons heswall outstanding…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50038,5,"Lost bag in Wetherspoon ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50039,5,"The staff are always happy and helpful…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50050,4,"fantastic food and drink although…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50051,4," the app works a treat",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50052,4,"Great staff",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50053,4,"Always pretty good service and value…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50054,4,"Ale prices",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50055,4,"Ignorance",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50056,4,"Their food and drinks are very good…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50057,4,"Bole Bridge in Tamworth",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50058,4,"2 issues",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50059,4,"Wetherspoons largs.",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50060,4,"Had a road trip in Scotland and have…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50061,4,"I find all the pubs to be decent",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50062,4,"The Old Gaol House at…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50063,4,"Breakfast!",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50064,4,"The Dale, Willenhall",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50065,4,"Very nice experience ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50066,4,"V Shed, Bristol",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50067,4,"I like huntingdon whetherspoons",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50068,4,"Always good food",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50069,4,"Sir john moore",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50070,3,"Breakfast ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50071,3,"Mmmmm, just don't do it ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50072,3,"Newcastle Quayside Wetherspoons. Very mediocre. ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50073,3,"Cold Harry Clasper.",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50074,3,"Haverfordwest William Owen",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50075,3,"Expensive for what it is, even though you wouldn’t think so. ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50076,3,"(Caenarfon ) keep the locals happy",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50077,3,"Terrible",""
