method,params,split,P_exact,P_more,P_full,TRIR_exact,TRIR_more,TRIR_full,U_acc,U_mae,PU_acc,PU_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
risk_shap,{'rho': 0.2},,0.29539669910699207,0.38552907663656344,0.20250615245993864,0.1889763779527559,0.30708661417322836,0.1349206349206349,0.7823343848580442,1.8407098150368326,0.6482649842271293,1.8235112927439097,0.2229311559760608,0.8084724012367858,0.4236016474774952,6.824944794952682
risk_shap,{'rho': 0.1},,0.21051198010410554,0.22649175371907546,0.08743990194901484,0.13385826771653545,0.16535433070866143,0.047619047619047616,0.6167192429022083,1.8247110383370964,0.4613564668769716,1.892639425365017,0.2499585986983513,0.9029367306954185,0.4839397839048907,6.824944794952682
dpmlm_shap,"{'epsilon': 10, 'rho': 0.9}",,0.7269839991469417,0.675708726792396,0.5202218008475151,0.6299212598425197,0.5748031496062992,0.42063492063492064,0.9708201892744479,1.8377030231430247,0.9526813880126183,1.9085233227325857,0.07198392992328018,0.10505495683439899,0.0712487787625173,9.95779401743903
dpmlm_shap,"{'epsilon': 10, 'rho': 0.8}",,0.6164468817646553,0.6067818522808247,0.41348624200959405,0.5039370078740157,0.5196850393700787,0.30952380952380953,0.9471608832807571,1.793268870775647,0.9305993690851735,1.8644528534828868,0.0872607173321751,0.13212097974417714,0.16021571622214653,13.951456103727251
dpmlm_shap,"{'epsilon': 10, 'rho': 0.7}",,0.4661806556901144,0.45566805930942117,0.29142476870732165,0.3228346456692913,0.3543307086614173,0.21428571428571427,0.8824921135646687,1.8011176950918806,0.8990536277602523,1.832689087617884,0.10397848383485331,0.16434407417518485,0.25559289064830487,18.232869135123224
dpmlm_shap,"{'epsilon': 10, 'rho': 0.6}",,0.356003847360391,0.3579345184895712,0.2178249376756971,0.2047244094488189,0.25984251968503935,0.15079365079365079,0.8761829652996845,1.7561669563778575,0.8596214511041009,1.8011223733553325,0.1226689902953921,0.20234048267832314,0.3548953497237062,22.690485382333883
dpmlm_shap,"{'epsilon': 10, 'rho': 0.5}",,0.25489726310312283,0.2985086122972602,0.19390866807900378,0.12598425196850394,0.1968503937007874,0.14285714285714285,0.861198738170347,1.8437036482043532,0.7981072555205048,1.8320430045646985,0.14241746223123292,0.24349493595656913,0.4567789517391227,27.263967286980563
dpmlm_shap,"{'epsilon': 10, 'rho': 0.4}",,0.16811777782980922,0.18983052175784307,0.11702892564086859,0.05511811023622047,0.10236220472440945,0.07142857142857142,0.7192429022082019,1.8434102071218978,0.7160883280757098,1.8611161908115066,0.1645546947555963,0.29531630709156254,0.5609984539992785,31.94230608016519
dpmlm_shap,"{'epsilon': 10, 'rho': 0.3}",,0.1213158296976875,0.13670063680389802,0.07803410564223602,0.03937007874015748,0.05511811023622047,0.047619047619047616,0.5757097791798107,1.9073406261999364,0.6301261829652997,1.9167823977226282,0.18774992683520453,0.35592855435534604,0.6669103967388618,36.69661731400009
dpmlm_shap,"{'epsilon': 10, 'rho': 0.2}",,0.07315339832508405,0.0896582633530417,0.0428120673686346,0.015748031496062992,0.023622047244094488,0.023809523809523808,0.3714511041009464,1.923325127910715,0.5118296529968455,1.9733031236616148,0.2137352897541756,0.4307365058465899,0.7743263246680262,41.518441365534215
