dataset,method,params,split,privacy_exact_mean_reciprocal_rank,privacy_exact_accuracy,privacy_full_mean_reciprocal_rank,privacy_full_accuracy,privacy_more_mean_reciprocal_rank,privacy_more_accuracy,utility_country_acc,utility_country_macro_f1,utility_country_f1,utility_year_acc,utility_year_macro_mae,utility_year_mae,utility_utility_ordinal_raw_mae,utility__utility_ordinal_raw_count,utility_utility_nominal_raw_acc,utility__utility_nominal_raw_count,pseudo_utility_country_acc,pseudo_utility_country_macro_f1,pseudo_utility_country_f1,pseudo_utility_year_acc,pseudo_utility_year_macro_mae,pseudo_utility_year_mae,pseudo_utility_utility_ordinal_raw_mae,pseudo_utility__utility_ordinal_raw_count,pseudo_utility_utility_nominal_raw_acc,pseudo_utility__utility_nominal_raw_count,divergence_bertscore,divergence_cosine,runtime_avg_anon_time_s,utility_country_dummy_strategy,utility_year_dummy_strategy,pseudo_utility_country_dummy_strategy,pseudo_utility_year_dummy_strategy,utility_country_baseline_acc,utility_country_baseline_macro_f1,utility_country_baseline_f1,utility_country_dummy_acc,utility_year_baseline_acc,utility_year_baseline_macro_mae,utility_year_baseline_mae,utility_year_dummy_mae,pseudo_utility_country_baseline_acc,pseudo_utility_country_baseline_macro_f1,pseudo_utility_country_baseline_f1,pseudo_utility_country_dummy_acc,pseudo_utility_year_baseline_acc,pseudo_utility_year_baseline_macro_mae,pseudo_utility_year_baseline_mae,pseudo_utility_year_dummy_mae,divergence_pp,runtime_anon_total_time_s,runtime_anon_texts_processed,runtime_bk_gen_total_time_s,runtime_deid_total_time_s,runtime_risk_total_time_s,runtime_train_total_time_s,runtime_real_anon_total_time_s
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.1}",,0.05866141149459508,0.015748031496062992,0.019851934849023208,0.007936507936507936,0.06030331636956236,0.007874015748031496,0.37933753943217663,0.14227344463557823,0.14227344463557823,0.11435331230283911,2.036988887653118,2.0709779179810726,2.053983402817096,2536.0,0.37933753943217663,1268.0,0.36829652996845424,0.2734397075649453,0.2734397075649453,0.16482649842271294,2.270601201405846,2.2839116719242902,2.277256436665068,2536,0.36829652996845424,1268,0.2435103260004182,0.5225013798743204,46.408225552050475,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.8832562026881267,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,58845.63
tab,dpmlm_shap,{'epsilon': 25},,0.07978636915968165,0.015748031496062992,0.03331790633052767,0.015873015873015872,0.08425922549253231,0.031496062992125984,0.41719242902208203,0.1736542493460298,0.1736542493460298,0.15930599369085174,1.968677159031095,2.003154574132492,1.9859158665817935,2536.0,0.41719242902208203,1268.0,0.3785488958990536,0.2804407658135655,0.2804407658135655,0.18138801261829654,1.914029718876859,1.9518927444794953,1.9329612316781772,2536,0.3785488958990536,1268,0.22883182232876306,0.38265756559954833,54.87940851735016,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.9223521857264574,61016.06,1268.0,24439.0,128.03,8443.0,46.8806,69587.09
tab,dpmlm_shap,"{'epsilon': 25, 'k': 2}",,0.6623161405206587,0.5511811023622047,0.3546440200873524,0.007936507936507936,0.7082843669218921,0.5669291338582677,0.9077287066246057,0.767211018662016,0.767211018662016,0.23738170347003154,1.8930914139917556,1.884858044164038,1.8889747290778967,2536.0,0.9077287066246057,1268.0,0.8943217665615142,0.8047638066207717,0.8047638066207717,0.2137223974763407,1.8420147634431447,1.8462145110410095,1.8441146372420771,2536,0.8943217665615142,1268,0.08732435046122278,0.13388991736651218,23.11471989333497,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.18222610753040036,42352.18,1268.0,50930.0,128.03,8443.0,92.62219999999999,29309.464824748742
tab,dpmlm_shap,"{'epsilon': 25, 'k': 2}",test,0.43869031828156446,0.031496062992125984,,,0.6377203067291914,0.5275590551181102,,,,,,,,,,,0.9133858267716536,0.8627910232387843,0.8627910232387843,0.18110236220472442,2.342557071137634,2.1102362204724407,2.2263966458050373,2536,0.9133858267716535,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.1298419544855812,,,,,,,
tab,dpmlm_shap,"{'epsilon': 25, 'k': 3}",,0.6000604189250179,0.48031496062992124,0.24320539610647013,0.023809523809523808,0.6157149721871434,0.41732283464566927,0.8935331230283912,0.7062040532698749,0.7062040532698749,0.23817034700315456,1.8409575747142242,1.8406940063091484,1.8408257905116863,2536.0,0.8935331230283912,1268.0,0.8746056782334385,0.7724499575644107,0.7724499575644107,0.21687697160883282,1.8298728277966794,1.837539432176656,1.8337061299866677,2536,0.8746056782334385,1268,0.0976961709629474,0.15177452599494615,28.455320797082244,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.24172981155118312,42352.18,1268.0,50930.0,128.03,8443.0,92.62219999999999,36081.346770700286
tab,dpmlm_shap,"{'epsilon': 25, 'k': 3}",test,0.29159817848324954,0.015748031496062992,,,0.5620724772907428,0.4566929133858268,,,,,,,,,,,0.8818897637795275,0.8015303410040252,0.8015303410040252,0.1732283464566929,2.4073718859524487,2.1181102362204722,2.2627410610864604,2536,0.8818897637795275,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.18996581305198054,,,,,,,
tab,dpmlm_shap,"{'epsilon': 25, 'k': 5}",,0.510964603328508,0.3700787401574803,0.15540494514887665,0.023809523809523808,0.518107461587507,0.2992125984251969,0.8761829652996845,0.6130623621338817,0.6130623621338817,0.2444794952681388,1.8516826033477922,1.8548895899053628,1.8532860966265774,2536.0,0.8761829652996845,1268.0,0.8414826498422713,0.7136338511957004,0.7136338511957004,0.21687697160883282,1.8231330010148055,1.8312302839116719,1.8271816424632386,2536,0.8414826498422713,1268,0.10748609402202282,0.16931201374211147,33.502927034322795,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.2979690387406694,42352.18,1268.0,50930.0,128.03,8443.0,92.62219999999999,42481.711479521306
tab,dpmlm_shap,"{'epsilon': 25, 'k': 5}",test,0.19291203116147884,0.015748031496062992,,,0.4127425026895232,0.29133858267716534,,,,,,,,,,,0.8661417322834646,0.7705795940170941,0.7705795940170941,0.1968503937007874,2.2146109763117434,1.9291338582677164,2.07187241728973,2536,0.8661417322834645,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.2772523242192095,,,,,,,
tab,dpmlm_shap,"{'epsilon': 25, 'k': 7}",,0.4697879384641275,0.33070866141732286,0.11384863881261033,0.023809523809523808,0.43282996390992956,0.2047244094488189,0.8588328075709779,0.5961680489478066,0.5961680489478066,0.24053627760252366,1.9433182659744443,1.9440063091482649,1.9436622875613547,2536.0,0.8588328075709779,1268.0,0.8257097791798107,0.6948941490370378,0.6948941490370378,0.2200315457413249,1.8038066933132468,1.8130914826498423,1.8084490879815442,2536,0.8257097791798107,1268,0.11366036712935294,0.18036246971941144,36.516520616760616,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.33154578109610156,42352.18,1268.0,50930.0,128.03,8443.0,92.62219999999999,46302.94814205246
tab,dpmlm_shap,"{'epsilon': 25, 'k': 7}",test,0.1491117147337278,0.015748031496062992,,,0.39380024848077777,0.28346456692913385,,,,,,,,,,,0.8503937007874016,0.7545478446003255,0.7545478446003255,0.18110236220472442,2.26133462303539,1.9763779527559056,2.118856287895648,2536,0.8503937007874017,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.32336418810200895,,,,,,,
tab,dpmlm_shap,"{'epsilon': 25, 'k': 10}",,0.4207257879851286,0.2755905511811024,0.0851950369078577,0.023809523809523808,0.3337395093076638,0.11023622047244094,0.8493690851735016,0.5892666088449651,0.5892666088449651,0.23186119873817035,1.9007848287516242,1.9069400630914826,1.9038624459215534,2536.0,0.8493690851735016,1268.0,0.8123028391167192,0.6748681685303932,0.6748681685303932,0.21529968454258674,1.8006234307469537,1.8115141955835963,1.8060688131652751,2536,0.8123028391167192,1268,0.11890780968056869,0.18985758418634488,39.053496365846826,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.35981216100395186,42352.18,1268.0,50930.0,128.03,8443.0,92.62219999999999,49519.83339189377
tab,dpmlm_shap,"{'epsilon': 25, 'k': 10}",test,0.12289346666508612,0.015748031496062992,,,0.3131041289566013,0.1968503937007874,,,,,,,,,,,0.8267716535433071,0.729100529100529,0.729100529100529,0.1732283464566929,2.2979605220014427,1.9606299212598426,2.1292952216306427,2536,0.8267716535433071,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.3721434607792478,,,,,,,
tab,dpmlm_shap,"{'epsilon': 25, 'lambda': 0.99}",,0.6986518860634818,0.5905511811023622,0.5674390328133514,0.47619047619047616,0.6922441373113466,0.5905511811023622,0.9621451104100947,0.9294961283660036,0.9294961283660036,0.2823343848580442,1.884793850742655,1.838328075709779,1.861560963226217,2536.0,0.9621451104100947,1268.0,0.944006309148265,0.908192244161642,0.908192244161642,0.18848580441640378,2.0001895971148063,2.0086750788643535,2.0044323379895794,2536,0.944006309148265,1268,0.06765430155048612,0.10024228964694291,8.954369454098197,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.021314606692791213,8032.68,1268.0,24439.0,128.03,8443.0,46.8806,11354.140467796515
tab,dpmlm_shap,"{'epsilon': 25, 'lambda': 0.98}",,0.6439058125429051,0.5433070866141733,0.492737867452839,0.4126984126984127,0.6315667205160376,0.5118110236220472,0.9416403785488959,0.8841779333362699,0.8841779333362699,0.27365930599369087,1.7800589347829607,1.749211356466877,1.764635145624919,2536.0,0.9416403785488959,1268.0,0.9069400630914827,0.8424455477180398,0.8424455477180398,0.19006309148264985,1.9908588556579687,2.0023659305993693,1.9966123931286692,2536,0.9069400630914827,1268,0.07403763837242729,0.11150293874815811,10.921239924907088,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.04041498161872807,8032.68,1268.0,24439.0,128.03,8443.0,46.8806,13848.132224782186
tab,dpmlm_shap,"{'epsilon': 25, 'lambda': 0.95}",,0.5434609833169589,0.4330708661417323,0.40778654575786333,0.3333333333333333,0.5668128833215162,0.4409448818897638,0.8257097791798107,0.5956317204301076,0.5956317204301076,0.26419558359621453,1.7315044711168537,1.7003154574132493,1.7159099642650513,2536.0,0.8257097791798107,1268.0,0.7247634069400631,0.6321056055822282,0.6321056055822282,0.18848580441640378,2.0965101627462546,2.1214511041009465,2.1089806334236005,2536,0.7247634069400631,1268,0.07857854960468666,0.14454815304053695,12.237210781908246,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.05319443869705381,8032.68,1268.0,24439.0,128.03,8443.0,46.8806,15516.783271459655
tab,dpmlm_shap,"{'epsilon': 25, 'lambda': 0.9}",,0.49764932406135665,0.3858267716535433,0.37603098784307676,0.29365079365079366,0.5402210667691364,0.4409448818897638,0.5922712933753943,0.336556802836024,0.336556802836024,0.27917981072555204,1.675440815328506,1.6474763406940063,1.661458578011256,2536.0,0.5922712933753943,1268.0,0.580441640378549,0.4805730498051875,0.4805730498051875,0.1861198738170347,2.2151015257164515,2.243690851735016,2.229396188725733,2536,0.580441640378549,1268,0.08074509806061393,0.166420746770943,12.751217311275635,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.05818598113515809,8032.68,1268.0,24439.0,128.03,8443.0,46.8806,16168.543550697505
tab,dpmlm_shap,"{'epsilon': 25, 'lambda': 0.8}",,0.46101401000980896,0.3464566929133858,0.36549522857135835,0.29365079365079366,0.526118614070516,0.4409448818897638,0.5717665615141956,0.29835673698777576,0.29835673698777576,0.2421135646687697,1.8374332486167704,1.7981072555205047,1.8177702520686376,2536.0,0.5717665615141956,1268.0,0.5410094637223974,0.4357404233624762,0.4357404233624762,0.17981072555205047,2.236632865634487,2.2673501577287065,2.251991511681597,2536,0.5410094637223974,1268,0.08181588765386527,0.17403538825948156,13.094408517350157,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.061518727650291864,8032.68,1268.0,24439.0,128.03,8443.0,46.8806,16603.71
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.9}",,0.7379660783940281,0.6535433070866141,0.5479297399302256,0.4523809523809524,0.6846855835161834,0.5826771653543307,0.9613564668769716,0.9157296279223397,0.9157296279223397,0.27996845425867506,1.6897770200980602,1.6711356466876972,1.6804563333928786,2536.0,0.9613564668769716,1268.0,0.9511041009463722,0.8907937984489639,0.8907937984489639,0.19873817034700317,1.91225906025853,1.915615141955836,1.9139371011071828,2536,0.9511041009463722,1268,0.07167391836267165,0.10464008420423754,11.848840250531813,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.07109117915712225,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,15024.32943767434
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.8}",,0.620323997209142,0.5118110236220472,0.42385722470663834,0.3253968253968254,0.595333537755364,0.49606299212598426,0.942429022082019,0.859264751073323,0.859264751073323,0.26261829652996843,1.7478652598517823,1.721608832807571,1.7347370463296765,2536.0,0.942429022082019,1268.0,0.9274447949526814,0.8478159382439715,0.8478159382439715,0.1995268138801262,1.879033054899599,1.8793375394321767,1.8791852971658878,2536,0.9274447949526814,1268,0.08598675552978877,0.13024823165466357,18.176178693232323,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.15947529446829437,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,23047.394583018584
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.7}",,0.5096381145530122,0.3779527559055118,0.32976428843370176,0.24603174603174602,0.4799259117198131,0.36220472440944884,0.8785488958990536,0.6090294279286155,0.6090294279286155,0.23422712933753942,1.8192701537157145,1.803627760252366,1.8114489569840402,2536.0,0.8785488958990536,1268.0,0.8966876971608833,0.8052363741178762,0.8052363741178762,0.19479495268138802,1.8428179992087648,1.8438485804416405,1.8433332898252024,2536,0.8966876971608833,1268,0.10113817768330077,0.1588723535182348,24.915822711653558,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.25361874506363796,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,31593.26319837671
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.6}",,0.4122807323388663,0.28346456692913385,0.2777538199484167,0.21428571428571427,0.42448882109995634,0.31496062992125984,0.8777602523659306,0.6154791825795698,0.6154791825795698,0.2476340694006309,1.9124990545685856,1.8832807570977919,1.8978899058331886,2536.0,0.8777602523659306,1268.0,0.8753943217665615,0.7799717877856951,0.7799717877856951,0.20977917981072555,1.8389809673164217,1.836750788643533,1.8378658779799772,2536,0.8753943217665615,1268,0.11738716738081129,0.1877678392766402,31.863522884282954,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.3506684506809407,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,40402.94701727079
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.5}",,0.30764261051482045,0.18110236220472442,0.2341258352812256,0.16666666666666666,0.35195700073594777,0.2440944881889764,0.8564668769716088,0.594950299945472,0.594950299945472,0.221608832807571,1.9511050886085302,1.9384858044164037,1.9447954465124668,2536.0,0.8564668769716088,1268.0,0.8225552050473186,0.7096421249586662,0.7096421249586662,0.22397476340694006,1.8081890181721652,1.8130914826498423,1.8106402504110035,2536,0.8225552050473186,1268,0.134206432602383,0.21740758341475616,38.90265569925099,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.44899534310859757,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,49328.56742665026
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.4}",,0.2130628492319839,0.08661417322834646,0.17123949228949895,0.11904761904761904,0.2744545420946495,0.1889763779527559,0.8186119873817035,0.5628155915208201,0.5628155915208201,0.19321766561514195,1.9446299288320223,1.9637223974763407,1.9541761631541814,2536.0,0.8186119873817035,1268.0,0.7452681388012619,0.6216196457956934,0.6216196457956934,0.20899053627760253,1.8341986468274145,1.8438485804416405,1.8390236136345277,2536,0.7452681388012619,1268,0.1522061493870588,0.24877128763012707,45.971547301912175,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.5477379243992432,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,58291.92197882464
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.3}",,0.17166219933174295,0.05511811023622047,0.12322038708246906,0.07142857142857142,0.22127539827825102,0.12598425196850394,0.6593059936908517,0.39382614229664853,0.39382614229664853,0.18454258675078863,1.9364813100529392,1.9605678233438486,1.948524566698394,2536.0,0.6593059936908517,1268.0,0.6853312302839116,0.5660828045689605,0.5660828045689605,0.19006309148264985,1.850824170707251,1.863564668769716,1.8571944197384838,2536,0.6853312302839116,1268,0.17012396262083143,0.2819200902472159,52.956707434839146,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.6453108935467765,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,67149.10502737603
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.2}",,0.12658952336442747,0.047244094488188976,0.0767465595070449,0.03968253968253968,0.1556880561866035,0.06299212598425197,0.5891167192429022,0.3057614756653911,0.3057614756653911,0.1750788643533123,1.9313101624309976,1.9637223974763407,1.9475162799536694,2536.0,0.5891167192429022,1268.0,0.5977917981072555,0.4798673760385306,0.4798673760385306,0.19558359621451105,1.8594317130515157,1.8769716088328077,1.8682016609421617,2536,0.5977917981072555,1268,0.189063065200574,0.3166267716264123,59.812478665521915,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.7410764797386648,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,75842.22294788179
tab,dpmlm_shap,"{'epsilon': 25, 'rho': 0.1}",,0.09742686662536681,0.031496062992125984,0.05794519905327152,0.031746031746031744,0.12934505073112787,0.06299212598425197,0.527602523659306,0.2268453813701892,0.2268453813701892,0.17113564668769715,1.9927677951742062,2.0205047318611986,2.0066362635177026,2536.0,0.527602523659306,1268.0,0.500788643533123,0.3847841185466005,0.3847841185466005,0.1861198738170347,1.9014057977891232,1.9242902208201893,1.912848009304656,2536,0.500788643533123,1268,0.20850977132373053,0.3501375090883169,66.46669558359622,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.8340266325902354,75708.74,1268.0,24439.0,128.03,8443.0,46.8806,84279.77
tab,dpmlm_shap,{'epsilon': 50},,0.1663259311505946,0.07086614173228346,0.1092060756835794,0.06349206349206349,0.2360322599533456,0.14960629921259844,0.6159305993690851,0.365869121725315,0.365869121725315,0.2058359621451104,1.906544680726395,1.9235015772870663,1.9150231290067308,2536.0,0.6159305993690851,1268.0,0.580441640378549,0.4712847927743999,0.4712847927743999,0.21845425867507887,1.9062109439169066,1.9305993690851735,1.9184051565010398,2536,0.580441640378549,1268,0.1959424630888629,0.2826779145712168,41.94092271293375,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.8282377911310311,44610.06,1268.0,24439.0,128.03,8443.0,46.8806,53181.09
tab,dpmlm_shap,"{'epsilon': 50, 'k': 2}",,0.6525198832427186,0.5354330708661418,0.36069708040491033,0.06349206349206349,0.7130920054857054,0.5669291338582677,0.917192429022082,0.800571780389621,0.800571780389621,0.2555205047318612,1.83622483860845,1.8162460567823344,1.826235447695392,2536.0,0.917192429022082,1268.0,0.8935331230283912,0.7969878627796959,0.7969878627796959,0.20977917981072555,1.87508360337902,1.8840694006309149,1.879576502004967,2536,0.8935331230283912,1268,0.08900539624014112,0.12754921923018403,23.804604604434395,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.20392191357336728,42981.22,1268.0,50930.0,128.03,8443.0,92.62219999999999,30184.238638422812
tab,dpmlm_shap,"{'epsilon': 50, 'k': 2}",test,0.43938204117331897,0.06299212598425197,,,0.617558127274569,0.5196850393700787,,,,,,,,,,,0.889763779527559,0.8330615614080181,0.8330615614080181,0.18110236220472442,2.543111205834991,2.236220472440945,2.389665839137968,2536,0.889763779527559,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.16852172091086323,,,,,,,
tab,dpmlm_shap,"{'epsilon': 50, 'k': 3}",,0.6115826742835624,0.4881889763779528,0.2682739817649535,0.06349206349206349,0.6523711473171142,0.47244094488188976,0.8974763406940063,0.7269658321099701,0.7269658321099701,0.2610410094637224,1.7154402673276488,1.7003154574132493,1.707877862370449,2536.0,0.8974763406940063,1268.0,0.8761829652996845,0.7796776684721118,0.7796776684721118,0.22318611987381703,1.8437941921847205,1.8548895899053628,1.8493418910450419,2536,0.8761829652996845,1268,0.09771002532931908,0.14060677350601564,28.718491601365812,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.26270996568257987,42981.22,1268.0,50930.0,128.03,8443.0,92.62219999999999,36415.04735053185
tab,dpmlm_shap,"{'epsilon': 50, 'k': 3}",test,0.3239402214007905,0.07086614173228346,,,0.525448119674683,0.41732283464566927,,,,,,,,,,,0.8818897637795275,0.814013942360399,0.814013942360399,0.18110236220472442,2.5396632566069908,2.236220472440945,2.3879418645239676,2536,0.8818897637795275,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.23579153036689357,,,,,,,
