dataset,method,params,split,privacy_exact_mean_reciprocal_rank,privacy_exact_accuracy,privacy_full_mean_reciprocal_rank,privacy_full_accuracy,privacy_more_mean_reciprocal_rank,privacy_more_accuracy,utility_label_acc,utility_label_macro_f1,utility_label_f1,utility_utility_nominal_raw_acc,utility__utility_nominal_raw_count,pseudo_utility_label_acc,pseudo_utility_label_macro_f1,pseudo_utility_label_f1,pseudo_utility_utility_nominal_raw_acc,pseudo_utility__utility_nominal_raw_count,divergence_bertscore,divergence_cosine,runtime_avg_anon_time_s,utility_label_dummy_strategy,pseudo_utility_label_dummy_strategy,utility_label_baseline_acc,utility_label_baseline_macro_f1,utility_label_baseline_f1,utility_label_dummy_acc,pseudo_utility_label_baseline_acc,pseudo_utility_label_baseline_macro_f1,pseudo_utility_label_baseline_f1,pseudo_utility_label_dummy_acc,divergence_pp,runtime_anon_total_time_s,runtime_anon_texts_processed,runtime_bk_gen_total_time_s,runtime_deid_total_time_s,runtime_risk_total_time_s,runtime_train_total_time_s,runtime_real_anon_total_time_s
db_bio,dpmlm_shap,"{'epsilon': 10, 'rho': 0.3}",,0.12774446395935377,0.04602510460251046,0.04694084704418291,0.02510460251046025,0.12143352310639782,0.06694560669456066,0.8114923522116577,0.7676369631946459,0.7676369631946459,0.8114923522116577,2419.0,0.7577511368334022,0.758932152484587,0.758932152484587,0.7577511368334022,2419.0,0.2203607040281481,0.5141136138990626,7.940779928805516,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.5960243425894629,16164.25,2419.0,13902.0,107.88,6657.0,88.9098,19208.746647780543
db_bio,dpmlm_shap,"{'epsilon': 10, 'rho': 0.3}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5940372349120769,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 10, 'rho': 0.2}",,0.07217700577661337,0.016736401673640166,0.027552485453562026,0.008368200836820083,0.0887503060498718,0.04184100418410042,0.69450186027284,0.6335946437782102,0.6335946437782102,0.69450186027284,2419.0,0.6411740388590327,0.655083468324556,0.655083468324556,0.6411740388590327,2419.0,0.23832862943398553,0.5581138178324246,8.709364313519952,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.6850747834783466,16164.25,2419.0,13902.0,107.88,6657.0,88.9098,21067.952274404764
db_bio,dpmlm_shap,"{'epsilon': 10, 'rho': 0.2}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682509412478263,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 10, 'rho': 0.1}",,0.048911777449314256,0.012552301255230125,0.010606380296903146,0.0,0.05553295474683945,0.016736401673640166,0.5489871847871021,0.47623467881537856,0.47623467881537856,0.5489871847871021,2419.0,0.4555601488218272,0.4870292023684546,0.4870292023684546,0.4555601488218272,2419.0,0.25698318371550016,0.60796066908664,9.478763952046299,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.7742196820648245,16164.25,2419.0,13902.0,107.88,6657.0,88.9098,22929.129999999997
db_bio,dpmlm_shap,"{'epsilon': 10, 'rho': 0.1}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7714957665866194,,,,,,,
db_bio,dpmlm_shap,{'epsilon': 25},,0.07893207338876125,0.03347280334728033,0.027938160930760757,0.016736401673640166,0.09992423395274419,0.04602510460251046,0.6998759818106656,0.6344072467714141,0.6344072467714141,0.6998759818106656,2419.0,0.6105828854898718,0.600673876465473,0.600673876465473,0.6105828854898718,2419.0,0.23907516230823286,0.5120057593037788,5.595985944605209,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.8037022129910883,6771.81,2419.0,13902.0,107.88,6657.0,88.9098,13536.69
db_bio,dpmlm_shap,{'epsilon': 25},test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8055003290964805,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 2}",,0.7485078348273361,0.6443514644351465,0.2489015055112012,0.0041841004184100415,0.6825196823320511,0.5815899581589958,0.9627945431996693,0.9612380932864729,0.9612380932864729,0.9627945431996693,2419.0,0.9648615130219099,0.9645972622086262,0.9645972622086262,0.9648615130219099,2419.0,0.11369156852247499,0.27078337715449735,3.3975978293415623,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.05993512152021798,3939.93,2419.0,28677.0,107.88,6657.0,177.26870000000002,8218.789149177239
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 2}",test,0.4473086536352628,0.02092050209205021,,,0.5340501567482392,0.4476987447698745,,,,,,0.9456066945606695,0.9422965297230004,0.9422965297230004,0.9456066945606696,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.06573546436530707,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 3}",,0.7193197383200688,0.6108786610878661,0.17486058355606934,0.0041841004184100415,0.6350618403135397,0.502092050209205,0.9570070276973957,0.9532414265575379,0.9532414265575379,0.9570070276973957,2419.0,0.9611409673418768,0.9606694081989887,0.9606694081989887,0.9611409673418768,2419.0,0.11842317781255185,0.2808044654813469,3.6284231396673614,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.08295290058486265,3939.93,2419.0,28677.0,107.88,6657.0,177.26870000000002,8777.155574855347
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 3}",test,0.31362869629667894,0.03347280334728033,,,0.4609013929794589,0.3682008368200837,,,,,,0.9372384937238494,0.9321515458035066,0.9321515458035066,0.9372384937238494,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.0937844967834033,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 5}",,0.6833269074446341,0.5732217573221757,0.11911198751292111,0.008368200836820083,0.5712744248001829,0.39748953974895396,0.9615543613063249,0.9592566168528921,0.9592566168528921,0.9615543613063249,2419.0,0.954940057875155,0.9536275310684533,0.9536275310684533,0.954940057875155,2419.0,0.12422578363883786,0.2931499187859586,3.914942880259459,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.11152449906901335,3939.93,2419.0,28677.0,107.88,6657.0,177.26870000000002,9470.246827347632
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 5}",test,0.206898236844954,0.03765690376569038,,,0.37947334280156947,0.28870292887029286,,,,,,0.9163179916317992,0.9087604307457249,0.9087604307457249,0.9163179916317992,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.12242788664293494,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 7}",,0.6457155088154907,0.5271966527196653,0.09081378102339123,0.008368200836820083,0.5279689854696388,0.33472803347280333,0.9470855725506407,0.937546797733809,0.937546797733809,0.9470855725506407,2419.0,0.9499793303017776,0.9491952904823832,0.9491952904823832,0.9499793303017776,2419.0,0.1282411155103405,0.3013194583821464,4.126609743326983,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.13263180780616143,3939.93,2419.0,28677.0,107.88,6657.0,177.26870000000002,9982.268969107972
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 7}",test,0.16210513264312904,0.03765690376569038,,,0.3359864532241714,0.24267782426778242,,,,,,0.8828451882845189,0.8791408905137761,0.8791408905137761,0.882845188284519,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.14291592003661457,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 10}",,0.620741458533072,0.497907949790795,0.07387386216334349,0.012552301255230125,0.46517469777995374,0.24686192468619247,0.9363373294749897,0.9268168867054545,0.9268168867054545,0.9363373294749897,2419.0,0.944605208763952,0.9425459113759418,0.9425459113759418,0.944605208763952,2419.0,0.13235764291080476,0.30956024367634843,4.345352011836236,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.15444467226863548,3939.93,2419.0,28677.0,107.88,6657.0,177.26870000000002,10511.406516631856
db_bio,dpmlm_shap,"{'epsilon': 25, 'k': 10}",test,0.13381097750547602,0.04184100418410042,,,0.29186911858550907,0.19665271966527198,,,,,,0.8744769874476988,0.874009044106186,0.874009044106186,0.8744769874476988,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.16241742715821222,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.9}",,0.7452172714510469,0.6443514644351465,0.33876459280283183,0.26778242677824265,0.5451951620782204,0.45188284518828453,0.9553534518396032,0.9506226756785505,0.9506226756785505,0.9553534518396032,2419.0,0.9656883009508062,0.9651383169877272,0.9651383169877272,0.9656883009508062,2419.0,0.12039217942999926,0.2898708604593423,3.5446735148739483,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.07051288430348071,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,8574.565232480081
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.9}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070639935761068,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.8}",,0.6215975070975319,0.5062761506276151,0.23437403699442044,0.17154811715481172,0.430998410773599,0.3305439330543933,0.9417114510128152,0.9323010661571786,0.9323010661571786,0.9417114510128152,2419.0,0.9561802397684994,0.9548358505525784,0.9548358505525784,0.9561802397684994,2419.0,0.13680521813046098,0.32674260470136823,4.42888462574675,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.15385360917569857,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,10713.471909681388
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.8}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1537502919364131,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.7}",,0.5228665222231779,0.39748953974895396,0.1727500199279086,0.1087866108786611,0.3500803159105182,0.2594142259414226,0.9330301777594047,0.9223928529466775,0.9223928529466775,0.9330301777594047,2419.0,0.9487391484084332,0.9474518074820782,0.9474518074820782,0.9487391484084332,2419.0,0.15099888983320825,0.3564848778734724,5.336162546355568,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.23936848071973507,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,12908.177199634118
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.7}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2386845271332462,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.6}",,0.4114964112735564,0.28870292887029286,0.1170270552759146,0.06276150627615062,0.28310871660271403,0.200836820083682,0.9198015708970649,0.9021635497279772,0.9021635497279772,0.9198015708970649,2419.0,0.9226953286482017,0.9205136280173978,0.9205136280173978,0.9226953286482017,2419.0,0.16447925668651775,0.38147804956019243,6.244653206591231,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.3249976582234454,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,15105.816106744187
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.6}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32354597773698623,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.5}",,0.3287610873786403,0.22594142259414227,0.09853623085326772,0.05439330543933055,0.245888142588652,0.1506276150627615,0.881769326167838,0.8505621453833973,0.8505621453833973,0.881769326167838,2419.0,0.899545266639107,0.8969807972006851,0.8969807972006851,0.899545266639107,2419.0,0.1776749225823827,0.4054326608117921,7.1451085187751575,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.40986946938896157,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,17284.017506917105
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.5}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4075885057487346,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.4}",,0.23013331271663884,0.1297071129707113,0.0817884228019209,0.04184100418410042,0.20938341759821347,0.12552301255230125,0.8602728400165358,0.8125651413496104,0.8125651413496104,0.8602728400165358,2419.0,0.8627532038032245,0.8616993866811721,0.8616993866811721,0.8627532038032245,2419.0,0.19077622501157246,0.4279662591765961,8.030330978709994,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.4933055182883179,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,19425.370637499476
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.4}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4919487733719026,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.3}",,0.1797691064122414,0.09623430962343096,0.057337594253518157,0.016736401673640166,0.1824653003607383,0.11297071129707113,0.8408433236874742,0.7903071849492885,0.7903071849492885,0.8408433236874742,2419.0,0.8276147168251343,0.8254068674744378,0.8254068674744378,0.8276147168251343,2419.0,0.2037187667117724,0.4505807273690491,8.899794771304329,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.575256244572941,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,21528.60355178517
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.3}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5731737245775682,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.2}",,0.14045046656583085,0.06694560669456066,0.04542874330990061,0.012552301255230125,0.15824900015319512,0.08786610878661087,0.8238941711451013,0.7747498134261038,0.7747498134261038,0.8238941711451013,2419.0,0.7771806531624639,0.7761559425652452,0.7761559425652452,0.7771806531624639,2419.0,0.21618535211629344,0.4717474023527772,9.744230291288792,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.6548479478188837,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,23571.29307462759
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.2}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6532312971194777,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.1}",,0.10415702741773036,0.03765690376569038,0.03877656314666021,0.016736401673640166,0.11649522291800447,0.0502092050209205,0.7837949565936337,0.7310672047394825,0.7310672047394825,0.7837949565936337,2419.0,0.7106242248863167,0.7123238490647347,0.7123238490647347,0.7106242248863167,2419.0,0.22791778351364672,0.4913849229283351,10.55409673418768,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.7311813659030041,18765.48,2419.0,13902.0,107.88,6657.0,88.9098,25530.36
db_bio,dpmlm_shap,"{'epsilon': 25, 'rho': 0.1}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7293918026925693,,,,,,,
db_bio,dpmlm_shap,{'epsilon': 50},,0.24563693396510577,0.16317991631799164,0.06197188625699664,0.03347280334728033,0.1859377066377768,0.09623430962343096,0.8152128978916908,0.7574589735402659,0.7574589735402659,0.8152128978916908,2419.0,0.8119057461761058,0.8022666667254862,0.8022666667254862,0.8119057461761058,2419.0,0.20964465036821936,0.4283733735474711,10.131107895824721,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.7063098962949718,17742.27,2419.0,13902.0,107.88,6657.0,88.9098,24507.15
db_bio,dpmlm_shap,{'epsilon': 50},test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7019449258290162,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 2}",,0.7532318639853809,0.6443514644351465,0.2767904161760486,0.03765690376569038,0.689791791905416,0.5941422594142259,0.9574204216618437,0.9535938738881047,0.9535938738881047,0.9574204216618437,2419.0,0.9644481190574618,0.9635560622493703,0.9635560622493703,0.9644481190574618,2419.0,0.11399401678138156,0.26941107178384877,3.4512362933789755,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.06874334899960924,4069.04,2419.0,28677.0,107.88,6657.0,177.26870000000002,8348.540593683741
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 2}",test,0.4714707849048593,0.08786610878661087,,,0.5265602559704943,0.4309623430962343,,,,,,0.9581589958158996,0.9516340549428784,0.9516340549428784,0.9581589958158996,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.07474267363764706,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 3}",,0.7274585960013668,0.6192468619246861,0.20254618741645575,0.04184100418410042,0.6466955575957924,0.5188284518828452,0.9541132699462588,0.9436361174103155,0.9436361174103155,0.9541132699462588,2419.0,0.9632079371641175,0.9623071333710732,0.9623071333710732,0.9632079371641175,2419.0,0.11868547570266819,0.27855310715048115,3.6996361968518414,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.09482624843069894,4069.04,2419.0,28677.0,107.88,6657.0,177.26870000000002,8949.419960184605
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 3}",test,0.3711297324194553,0.1087866108786611,,,0.4670840541216825,0.3682008368200837,,,,,,0.9497907949790795,0.9440762715956215,0.9440762715956215,0.9497907949790795,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.09837540933365356,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 5}",,0.7051701497263516,0.5899581589958159,0.14374395870884887,0.04184100418410042,0.5959016513625558,0.4351464435146444,0.9516329061595701,0.9487169068419776,0.9487169068419776,0.9516329061595701,2419.0,0.9615543613063249,0.960363105860376,0.960363105860376,0.9615543613063249,2419.0,0.12399267053840672,0.2884964408486182,3.988858675170143,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.12519566770066592,4069.04,2419.0,28677.0,107.88,6657.0,177.26870000000002,9649.049135236575
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 5}",test,0.29014691000111753,0.12133891213389121,,,0.38925072364662605,0.2803347280334728,,,,,,0.9163179916317992,0.9067342902866132,0.9067342902866132,0.9163179916317992,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.12491551547075541,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 7}",,0.677716723190476,0.5606694560669456,0.12288731352085625,0.04602510460251046,0.5387355492173741,0.3514644351464435,0.9483257544439851,0.9416469752653919,0.9416469752653919,0.9483257544439851,2419.0,0.9574204216618437,0.9559393188252877,0.9559393188252877,0.9574204216618437,2419.0,0.12774352696672261,0.2951966308152789,4.199081520032857,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.14726983618467543,4069.04,2419.0,28677.0,107.88,6657.0,177.26870000000002,10157.578196959481
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 7}",test,0.25360249207594643,0.12133891213389121,,,0.3601581876458828,0.2594142259414226,,,,,,0.9163179916317992,0.9089668106947518,0.9089668106947518,0.9163179916317992,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.1497404051249222,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 10}",,0.6445222181796503,0.5188284518828452,0.10145944535558847,0.04602510460251046,0.46700992477208453,0.2384937238493724,0.9417114510128152,0.9365625514369604,0.9365625514369604,0.9417114510128152,2419.0,0.9487391484084332,0.9461056700228724,0.9461056700228724,0.9487391484084332,2419.0,0.13199681514252706,0.30259672593311515,4.44960217713676,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.17357542251259206,4069.04,2419.0,28677.0,107.88,6657.0,177.26870000000002,10763.587666493822
db_bio,dpmlm_shap,"{'epsilon': 50, 'k': 10}",test,0.2320433677971568,0.12552301255230125,,,0.310959992643025,0.21338912133891214,,,,,,0.899581589958159,0.8910470768108066,0.8910470768108066,0.8995815899581588,2419.0,,,,,mode,,,,,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.1766284000050266,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.9}",,0.7498527416293597,0.6527196652719666,0.3291220384148807,0.24686192468619247,0.5608809533515171,0.4602510460251046,0.9599007854485324,0.954277044828232,0.954277044828232,0.9599007854485324,2419.0,0.9661016949152542,0.9651734177679638,0.9651734177679638,0.9661016949152542,2419.0,0.11945487293343546,0.28610813269047464,3.6629069937440617,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.06926486883370864,19416.75,2419.0,13902.0,107.88,6657.0,88.9098,8860.572017866885
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.9}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06913786467655625,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.8}",,0.6376452551681913,0.5230125523012552,0.2265302404952977,0.1589958158995816,0.44722054727723864,0.3389121338912134,0.9470855725506407,0.9394688274313063,0.9394688274313063,0.9470855725506407,2419.0,0.95824720959074,0.955662111897392,0.955662111897392,0.95824720959074,2419.0,0.133895146324399,0.3167808817629481,4.648625237339393,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.1480735790273702,19416.75,2419.0,13902.0,107.88,6657.0,88.9098,11245.02444912399
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.8}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14719150455275531,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.7}",,0.5793158051547863,0.4602510460251046,0.18345567115526565,0.11715481171548117,0.38730840701874325,0.28870292887029286,0.9371641174038859,0.9278005738923846,0.9278005738923846,0.9371641174038859,2419.0,0.9499793303017776,0.947149779158042,0.947149779158042,0.9499793303017776,2419.0,0.1455033943888667,0.3376044830713158,5.618171285155849,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.22558931336447885,19416.75,2419.0,13902.0,107.88,6657.0,88.9098,13590.356338792
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.7}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22392159927059446,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.6}",,0.49880772028897363,0.37656903765690375,0.14671194546102803,0.09205020920502092,0.33716736186971347,0.23430962343096234,0.9206283588259612,0.9029942162043935,0.9029942162043935,0.9206283588259612,2419.0,0.9421248449772633,0.9409030134267012,0.9409030134267012,0.9421248449772633,2419.0,0.15576038421210597,0.35357866044771874,6.552749830782278,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.3003093768654277,19416.75,2419.0,13902.0,107.88,6657.0,88.9098,15851.10184066233
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.6}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29780017031434974,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.5}",,0.4485055695559436,0.33472803347280333,0.13250301498515207,0.0794979079497908,0.3141233123541336,0.2175732217573222,0.9152542372881356,0.8964821693650533,0.8964821693650533,0.9152542372881356,2419.0,0.9260024803637867,0.9246223510105324,0.9246223510105324,0.9260024803637867,2419.0,0.16545639475695897,0.368139022111942,7.453599427694477,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.3723327925548668,19416.75,2419.0,13902.0,107.88,6657.0,88.9098,18030.25701559294
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.5}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36947549131849133,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.4}",,0.3855376770403323,0.2719665271966527,0.11658001916108086,0.06694560669456066,0.2957066738293519,0.20920502092050208,0.9082265398925176,0.8854339805510504,0.8854339805510504,0.9082265398925176,2419.0,0.920214964861513,0.917145491771398,0.917145491771398,0.920214964861513,2419.0,0.17461003482021445,0.38059666292659505,8.329398044561048,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.44235336875207715,19416.75,2419.0,13902.0,107.88,6657.0,88.9098,20148.813869793175
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.4}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4405457616029146,,,,,,,
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.3}",,0.34838092677666427,0.24267782426778242,0.11510644370286895,0.07112970711297072,0.28250441529782744,0.200836820083682,0.8929309632079372,0.8608985700429882,0.8608985700429882,0.8929309632079372,2419.0,0.9086399338569657,0.9053360174876136,0.9053360174876136,0.9086399338569657,2419.0,0.18334790572690393,0.39218115950108756,9.182355962001873,mode,mode,0.9793303017775941,0.9794255899444719,0.9794255899444719,0.054981397271599834,0.9731293923108723,0.9722031519983906,0.9722031519983906,0.054981397271599834,0.5105478185958798,19416.75,2419.0,13902.0,107.88,6657.0,88.9098,22212.119072082533
db_bio,dpmlm_shap,"{'epsilon': 50, 'rho': 0.3}",test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5080020940944832,,,,,,,
